event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
90824,Direct,11/07/2008,61,F,Permanent Home
92156,Direct,05/02/2008,52,M,Mobile/Trailer Home
92156,Direct,05/02/2008,15,M,Mobile/Trailer Home
92157,Direct,05/02/2008,47,M,Permanent Home
92157,Direct,05/02/2008,54,F,Permanent Home
92157,Direct,05/02/2008,4,F,Permanent Home
92397,Direct,05/02/2008,43,F,Mobile/Trailer Home
110644,Direct,05/23/2008,33,M,Vehicle/Towed Trailer
110644,Direct,05/23/2008,28,F,Vehicle/Towed Trailer
114633,Direct,08/17/2008,67,F,Permanent Home
81043,Direct,02/05/2008,37,F,Mobile/Trailer Home
81043,Direct,02/05/2008,81,F,Permanent Home
81045,Direct,02/05/2008,50,F,Permanent Home
81054,Direct,02/05/2008,51,M,Mobile/Trailer Home
81054,Direct,02/05/2008,32,M,Mobile/Trailer Home
82421,Direct,02/05/2008,23,M,Permanent Structure
82421,Direct,02/05/2008,38,M,Permanent Structure
74589,Indirect,03/07/2008,66,M,Unknown
74589,Direct,03/07/2008,62,F,Mobile/Trailer Home
76642,Direct,02/05/2008,69,M,Mobile/Trailer Home
76642,Direct,02/05/2008,62,F,Mobile/Trailer Home
76642,Direct,02/05/2008,40,F,Mobile/Trailer Home
65417,Direct,01/08/2008,61,M,Mobile/Trailer Home
70095,Direct,01/29/2008,83,F,Mobile/Trailer Home
70095,Direct,01/29/2008,57,F,Mobile/Trailer Home
72219,Direct,01/29/2008,33,F,Mobile/Trailer Home
82421,Direct,02/05/2008,60,F,Permanent Structure
82508,Direct,02/05/2008,77,F,Mobile/Trailer Home
82841,Direct,02/05/2008,70,M,Vehicle/Towed Trailer
82850,Direct,02/05/2008,84,F,Permanent Home
82850,Direct,02/05/2008,75,M,Permanent Home
83209,Direct,02/05/2008,75,M,Mobile/Trailer Home
83209,Direct,02/05/2008,55,M,Mobile/Trailer Home
83209,Direct,02/05/2008,74,M,Mobile/Trailer Home
83608,Direct,02/06/2008,86,F,Mobile/Trailer Home
83608,Direct,02/06/2008,40,M,Permanent Home
83608,Direct,02/06/2008,49,F,Permanent Home
83608,Direct,02/06/2008,19,M,Permanent Home
83659,Direct,02/06/2008,60,F,Permanent Home
84000,Direct,02/12/2008,51,F,Outside/Open Areas
85237,Direct,02/26/2008,71,F,Mobile/Trailer Home
93763,Direct,05/22/2008,52,M,Vehicle/Towed Trailer
98549,Direct,05/08/2008,51,M,Vehicle/Towed Trailer
98814,Direct,06/11/2008,14,M,Permanent Structure
98814,Direct,06/11/2008,13,M,Permanent Structure
98814,Direct,06/11/2008,13,M,Permanent Structure
98814,Direct,06/11/2008,14,M,Permanent Structure
99241,Direct,05/10/2008,59,F,Mobile/Trailer Home
99241,Direct,05/10/2008,53,F,Mobile/Trailer Home
99241,Direct,05/10/2008,Unknown,M,Mobile/Trailer Home
99241,Direct,05/10/2008,Unknown,F,Mobile/Trailer Home
99241,Direct,05/10/2008,Unknown,M,Mobile/Trailer Home
99241,Direct,05/10/2008,Unknown,M,Mobile/Trailer Home
99241,Direct,05/10/2008,74,M,Permanent Home
99241,Direct,05/10/2008,64,M,Permanent Structure
99241,Direct,05/10/2008,52,M,Vehicle/Towed Trailer
99241,Direct,05/10/2008,47,F,Vehicle/Towed Trailer
99241,Direct,05/10/2008,13,M,Vehicle/Towed Trailer
99241,Direct,05/10/2008,76,F,Vehicle/Towed Trailer
99241,Direct,05/10/2008,21,M,Vehicle/Towed Trailer
99241,Direct,05/10/2008,Unknown,F,Vehicle/Towed Trailer
99247,Direct,05/10/2008,40,M,Mobile/Trailer Home
99255,Direct,05/10/2008,17,F,Mobile/Trailer Home
101731,Direct,05/11/2008,47,M,Mobile/Trailer Home
101731,Direct,05/11/2008,47,F,Mobile/Trailer Home
86513,Direct,03/14/2008,Unknown,M,Outside/Open Areas
87295,Direct,03/15/2008,Unknown,Unknown,Permanent Home
87298,Direct,03/15/2008,71,M,Permanent Home
81043,Direct,02/05/2008,29,M,Business
90824,Direct,05/25/2008,71,F,Permanent Home
90824,Direct,05/25/2008,80,M,Permanent Home
90824,Direct,05/25/2008,80,F,Permanent Home
90824,Direct,05/25/2008,74,M,Permanent Home
135141,Direct,11/15/2008,61,F,Mobile/Trailer Home
135143,Direct,11/15/2008,11,M,Permanent Home
136811,Direct,09/03/2008,21,F,Mobile/Trailer Home
136811,Direct,09/03/2008,57,M,Mobile/Trailer Home
116822,Direct,06/08/2008,Unknown,F,Mobile/Trailer Home
112505,Direct,06/11/2008,21,F,Outside/Open Areas
125025,Direct,06/11/2008,62,M,Mobile/Trailer Home
125025,Direct,06/11/2008,21,F,Permanent Home
