event_id,fatality_type,FATALITY_DATE,fatality_age,fatality_sex,fatality_location
315331,Direct,04/27/2011,5,F,Mobile/Trailer Home
315331,Direct,04/27/2011,43,F,Mobile/Trailer Home
315331,Direct,04/27/2011,67,F,Mobile/Trailer Home
354821,Direct,11/16/2011,60,M,Mobile/Trailer Home
354821,Direct,11/16/2011,62,F,Mobile/Trailer Home
354821,Direct,11/16/2011,60,M,Permanent Home
335363,Indirect,08/23/2011,Unknown,M,Permanent Home
315331,Direct,04/27/2011,74,F,Permanent Home
315331,Direct,04/27/2011,70,F,Permanent Home
315334,Direct,04/27/2011,70,F,Permanent Home
315816,Direct,05/24/2011,57,M,Vehicle/Towed Trailer
315837,Direct,05/24/2011,3,M,Permanent Home
315837,Direct,05/24/2011,1,M,Permanent Home
315837,Direct,05/24/2011,71,M,Vehicle/Towed Trailer
315837,Direct,05/24/2011,67,F,Vehicle/Towed Trailer
315837,Direct,05/24/2011,50,M,Vehicle/Towed Trailer
315837,Direct,05/24/2011,22,M,Vehicle/Towed Trailer
315837,Direct,05/24/2011,16,F,Vehicle/Towed Trailer
315848,Direct,05/24/2011,58,F,Outside/Open Areas
315848,Direct,05/24/2011,64,M,Outside/Open Areas
315858,Direct,05/24/2011,24,F,Mobile/Trailer Home
317486,Direct,02/28/2011,79,M,Mobile/Trailer Home
309261,Direct,04/27/2011,73,F,Mobile/Trailer Home
309261,Direct,04/27/2011,73,F,Mobile/Trailer Home
309261,Direct,04/27/2011,73,F,Mobile/Trailer Home
309817,Direct,04/27/2011,39,M,Mobile/Trailer Home
311079,Direct,04/27/2011,43,M,Mobile/Trailer Home
312007,Direct,04/27/2011,59,M,Mobile/Trailer Home
312007,Direct,04/27/2011,57,F,Mobile/Trailer Home
312009,Direct,04/27/2011,74,F,Mobile/Trailer Home
312009,Direct,04/27/2011,64,M,Mobile/Trailer Home
312009,Direct,04/27/2011,44,M,Mobile/Trailer Home
312009,Direct,04/27/2011,24,M,Mobile/Trailer Home
